source,block_index,audio_file,item,answer,trial_type,response_alternatives,chance_level,assessment_stage,item_id,d,prompt,orig_item_num,task,corpus_id,task_id,item_uid,randomize,time_limit,difficulty,trial_num,required_selections,image
Siegler,0,number-line-prompt1,"0,1000",310,Number Line 4afc,"150,460,210",0.25,test_response,math_line_310_1000,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_310_1000,,5000,-0.2,,,
Zehra,0,number-line-prompt1,"0,1",0.12,Number Line 4afc,"0.3,0.41,0.19",0.25,test_response,math_line_012_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_012_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.27,Number Line 4afc,"0.15,0.38,0.41",0.25,test_response,math_line_027_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_027_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.4,Number Line 4afc,"0.15,0.25,0.3",0.25,test_response,math_line_04_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_04_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.56,Number Line 4afc,"0.4,0.65,0.7",0.25,test_response,math_line_056_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_056_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.6,Number Line 4afc,"0.65,0.55,0.7",0.25,test_response,math_line_06_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_06_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.71,Number Line 4afc,"0.62,0.85,0.8",0.25,test_response,math_line_071_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_071_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.8,Number Line 4afc,"0.75,0.95,0.9",0.25,test_response,math_line_08_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_08_1,,5000,0,,,
Zehra,0,number-line-prompt1,"0,1",0.87,Number Line 4afc,"0.71,0.67,0.96",0.25,test_response,math_line_087_1,,Choose the number that is marked on the number line.,,math,math_retest,egma-math,math_line_087_1,,5000,0,,,
Amy,1,math-intro2,,,instructions,,,instructions,math-intro2,,Here is another section. The first few are for practice.,,math,math_retest,egma-math,,,,,,,
Zach,1,multiplication-prompt1,1x5,5,Multiplication,"6,3,10",0.25,practice_response,math_multiply_1_5,,Multiply the numbers and choose the correct answer.,,math,math_retest,egma-math,,,5000,,,,
Zach,1,multiplication-prompt1,2x2,4,Multiplication,"8,6,5",0.25,practice_response,math_multiply_2_2,,Multiply the numbers and choose the correct answer.,,math,math_retest,egma-math,,,5000,,,,
Zehra,1,multiplication-prompt1,9x1,9,Multiplication,"7,8,10",0.25,test_response,math_multiply_9_1,,Multiply the numbers and choose the correct answer.,,math,math_retest,egma-math,math_multiply_9_1,,5000,0.1,,,
Zehra,1,multiplication-prompt1,3x4,12,Multiplication,"11,7,8",0.25,test_response,math_multiply_3_4,,Multiply the numbers and choose the correct answer.,,math,math_retest,egma-math,math_multiply_3_4,,5000,0.1,,,
Zehra,1,multiplication-prompt2,6x2,12,Multiplication,"8,13,10",0.25,test_response,math_multiply_6_2,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_6_2,,5000,0.1,,,
Zehra,1,multiplication-prompt2,5x3,15,Multiplication,"10,8,20",0.25,test_response,math_multiply_5_3,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_5_3,,5000,0.1,,,
Zehra,1,multiplication-prompt2,8x3,24,Multiplication,"21,11,28",0.25,test_response,math_multiply_8_3,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_8_3,,5000,0.1,,,
Zehra,1,multiplication-prompt2,6x5,30,Multiplication,"35,25,11",0.25,test_response,math_multiply_6_5,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_6_5,,5000,0.1,,,
Zehra,1,multiplication-prompt2,4x9,36,Multiplication,"32,13,46",0.25,test_response,math_multiply_4_9,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_4_9,,5000,0.1,,,
Zehra,1,multiplication-prompt2,14x3,42,Multiplication,"39,48,24",0.25,test_response,math_multiply_14_3,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_14_3,,5000,0.1,,,
Zehra,1,multiplication-prompt2,9x6,54,Multiplication,"56,58,45",0.25,test_response,math_multiply_9_6,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_9_6,,5000,0.2,,,
Zehra,1,multiplication-prompt2,8x8,64,Multiplication,"48,72,16",0.25,test_response,math_multiply_8_8,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_8_8,,5000,0.2,,,
George,1,multiplication-prompt2,21x4,84,Multiplication,"86,64,25",0.25,test_response,math_multiply_21_4,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_21_4,,5000,0.2,,,
Zehra,1,multiplication-prompt2,43x2,86,Multiplication,"68,45,96",0.25,test_response,math_multiply_43_2,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_43_2,,5000,0.3,,,
Zehra,1,multiplication-prompt2,13x8,104,Multiplication,"94,101,124",0.25,test_response,math_multiply_13_8,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_13_8,,5000,0.3,,,
Zehra,1,multiplication-prompt2,25x5,125,Multiplication,"100,150,175",0.25,test_response,math_multiply_25_5,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_25_5,,5000,0.3,,,
Zehra,1,multiplication-prompt2,70x2,140,Multiplication,"120,160,180",0.25,test_response,math_multiply_70_2,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_70_2,,5000,0.3,,,
Zehra,1,multiplication-prompt2,90x2,180,Multiplication,"160,200,210",0.25,test_response,math_multiply_90_2,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_90_2,,5000,0.2,,,
Zehra,1,multiplication-prompt2,60x4,240,Multiplication,"180,260,300",0.25,test_response,math_multiply_60_4,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_60_4,,5000,0.2,,,
Zehra,1,multiplication-prompt2,62 x 8,496,Multiplication,"472,596,622",0.25,test_response,math_multiply_62_8,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_62_8,,5000,0.3,,,
Zehra,1,multiplication-prompt2,54x10,540,Multiplication,"520,104,580",0.25,test_response,math_multiply_54_10,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_54_10,,5000,0.2,,,
Zehra,1,multiplication-prompt2,20x32,640,Multiplication,"620,520,540",0.25,test_response,math_multiply_20_32,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_20_32,,5000,0.3,,,
Zehra,1,multiplication-prompt2,7x100,700,Multiplication,"107,800,7000",0.25,test_response,math_multiply_7_100,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_7_100,,5000,0.2,,,
Zehra,1,multiplication-prompt2,42x20,840,Multiplication,"820,860,880",0.25,test_response,math_multiply_42_20,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_42_20,,5000,0.3,,,
Zehra,1,multiplication-prompt2,45x20,900,Multiplication,"800,950,850",0.25,test_response,math_multiply_45_20,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_45_20,,5000,0.3,,,
Zehra,1,multiplication-prompt2,325x3,975,Multiplication,"950,875,850",0.25,test_response,math_multiply_325_3,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_325_3,,5000,0.3,,,
Zehra,1,multiplication-prompt2,289x10,2890,Multiplication,"2860,2920,2940",0.25,test_response,math_multiply_289_10,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_289_10,,5000,0.3,,,
Zehra,1,multiplication-prompt2,158x20,3160,Multiplication,"3120,3220,3260",0.25,test_response,math_multiply_158_20,,Multiply the numbers.,,math,math_retest,egma-math,math_multiply_158_20,,5000,0.3,,,
Amy,2,math-intro2,,,instructions,,,instructions,math-intro2,,Here is another section. The first few are for practice.,,math,math_retest,egma-math,,,,,,,
Amy,2,number-line-instruct1,slider-example,,instructions,,,instructions,number-line-instruct1,,Here is a number line. You can move the slider forward and backward along the line. Move the slider so it is in the right place to show where the number would fit. Make sure you look at the numbers at each end when deciding where to move the slider.,,math,math_retest,egma-math,,,5000,,,,
Zach,2,number-line-slider-prompt1,"0,10",3,Number Line Slider,,0.1,practice_response,math_slider_3_10,,Move the line to mark the number.,,math,math_retest,egma-math,,,5000,,,,
Zach,2,number-line-slider-prompt1,"0,10",2,Number Line Slider,,0.1,practice_response,math_slider_2_10,,Move the line to mark the number.,,math,math_retest,egma-math,,,5000,,,,
Zehra,2,number-line-slider-prompt1,"0,10",6,Number Line Slider,,0.1,test_response,math_slider_6_10,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_6_10,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,10",9,Number Line Slider,,0.1,test_response,math_slider_9_10,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_9_10,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",9,Number Line Slider,,0.1,test_response,math_slider_9_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_9_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",18,Number Line Slider,,0.1,test_response,math_slider_18_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_18_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",21,Number Line Slider,,0.1,test_response,math_slider_21_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_21_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",37,Number Line Slider,,0.1,test_response,math_slider_37_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_37_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",46,Number Line Slider,,0.1,test_response,math_slider_46_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_46_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",62,Number Line Slider,,0.1,test_response,math_slider_62_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_62_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",83,Number Line Slider,,0.1,test_response,math_slider_83_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_83_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",87,Number Line Slider,,0.1,test_response,math_slider_87_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_87_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",92,Number Line Slider,,0.1,test_response,math_slider_92_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_92_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,100",95,Number Line Slider,,0.1,test_response,math_slider_95_100,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_95_100,,5000,-0.5,,,
Zehra,2,number-line-slider-prompt1,"0,1000",41,Number Line Slider,,0.1,test_response,math_slider_41_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_41_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",76,Number Line Slider,,0.1,test_response,math_slider_76_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_76_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",5,Number Line Slider,,0.1,test_response,math_slider_5_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_5_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",143,Number Line Slider,,0.1,test_response,math_slider_143_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_143_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",186,Number Line Slider,,0.1,test_response,math_slider_186_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_186_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",214,Number Line Slider,,0.1,test_response,math_slider_214_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_214_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",272,Number Line Slider,,0.1,test_response,math_slider_272_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_272_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",362,Number Line Slider,,0.1,test_response,math_slider_362_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_362_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",385,Number Line Slider,,0.1,test_response,math_slider_385_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_385_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",478,Number Line Slider,,0.1,test_response,math_slider_478_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_478_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",591,Number Line Slider,,0.1,test_response,math_slider_591_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_591_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",676,Number Line Slider,,0.1,test_response,math_slider_676_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_676_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",711,Number Line Slider,,0.1,test_response,math_slider_711_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_711_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",738,Number Line Slider,,0.1,test_response,math_slider_738_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_738_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",782,Number Line Slider,,0.1,test_response,math_slider_782_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_782_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",856,Number Line Slider,,0.1,test_response,math_slider_856_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_856_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",874,Number Line Slider,,0.1,test_response,math_slider_874_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_874_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",926,Number Line Slider,,0.1,test_response,math_slider_926_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_926_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1000",984,Number Line Slider,,0.1,test_response,math_slider_984_1000,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_984_1000,,5000,-0.2,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.12,Number Line Slider,,0.1,test_response,math_slider_012_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_012_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.27,Number Line Slider,,0.1,test_response,math_slider_027_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_027_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.4,Number Line Slider,,0.1,test_response,math_slider_04_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_04_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.56,Number Line Slider,,0.1,test_response,math_slider_056_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_056_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.6,Number Line Slider,,0.1,test_response,math_slider_06_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_06_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.71,Number Line Slider,,0.1,test_response,math_slider_071_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_071_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.8,Number Line Slider,,0.1,test_response,math_slider_08_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_08_1,,5000,0,,,
Zehra,2,number-line-slider-prompt1,"0,1",0.87,Number Line Slider,,0.1,test_response,math_slider_087_1,,Move the slider to the indicated number.,,math,math_retest,egma-math,math_slider_087_1,,5000,0,,,
Amy,1,math-intro-fractions,,,instructions,,,instructions,math-intro-fractions,,In this section sometimes you will need to add and sometimes you will need to subtract. Be sure to notice the plus or minus sign. The first few are for practice.,,math,math_retest,egma-math,,,,,,,
Zach,1,addition-prompt1,1/5+1/5,2/5,Fraction,"3/5,1/10,1/2",0.25,practice_response,math_fraction_15_15,,Add the numbers and choose the correct answer.,,math,math_retest,egma-math,,,5000,,,,
Zach,1,subtraction-prompt1,2/4-1/4,1/4,Fraction,"3/4,2/4,3/5",0.25,practice_response,math_fraction_24_14,,Subtract the numbers and choose the correct answer.,,math,math_retest,egma-math,,,5000,,,,
Zehra,1,addition-prompt2,1/8+4/8,5/8,Fraction,"5/16,4/16,3/8",0.25,test_response,math_fraction_18_48,,Add the numbers.,,math,math_retest,egma-math,math_fraction_18_48,,5000,0.5,,,
Zehra,1,addition-prompt2,1/2+1/4,3/4,Fraction,"2/6,1/6,3/8",0.25,test_response,math_fraction_12_14,,Add the numbers.,,math,math_retest,egma-math,math_fraction_12_14,,5000,0.5,,,
Zehra,1,addition-prompt2,3/2+1/4,7/4,Fraction,"4/6,4/2,3/4",0.25,test_response,math_fraction_32_14,,Add the numbers.,,math,math_retest,egma-math,math_fraction_32_14,,5000,0.5,,,
George,1,addition-prompt2,1/6+1/3,1/2,Fraction,"2/9,2/3,5/6",0.25,test_response,math_fraction_16_13,,Add the numbers.,,math,math_retest,egma-math,math_fraction_16_13,,5000,0.5,,,
Zehra,1,subtraction-prompt2,3/7-1/14,5/14,Fraction,"2/14,2/7,4/7",0.25,test_response,math_fraction_37_114,,Subtract the numbers.,,math,math_retest,egma-math,math_fraction_37_114,,5000,0.6,,,
Zehra,1,subtraction-prompt2,3/4-1/2,1/4,Fraction,"2/2,2/4,2/6",0.25,test_response,math_fraction_34_14,,Subtract the numbers.,,math,math_retest,egma-math,math_fraction_34_14,,5000,0.6,,,
Zehra,1,subtraction-prompt2,2/3-1/3,1/3,Fraction,"3/3,1,2/3",0.25,test_response,math_fraction_23_13,,Subtract the numbers.,,math,math_retest,egma-math,math_fraction_23_13,,5000,0.6,,,
George,1,subtraction-prompt2,7/10-2/5,3/10,Fraction,"5/10,1/5,5/5",0.25,test_response,math_fraction_710_25,,Subtract the numbers.,,math,math_retest,egma-math,math_fraction_710_25,,5000,0.6,,,
