source,block_index,audio_file,item,answer,trial_type,response_alternatives,chance_level,assessment_stage,item_id,d,prompt,orig_item_num,task,corpus_id,task_id,item_uid,randomize,time_limit,difficulty,trial_num,required_selections,image
George,1,multiplication-prompt2,7x3,21,Multiplication,"11,20,19",0.25,test_response,7x3,,Multiply the numbers.,,math,math,egma-math,math_multiply_7_3,,5000,0.1,,,
George,1,multiplication-prompt2,2x14,28,Multiplication,"24,26,16",0.25,test_response,2x14,,Multiply the numbers.,,math,math,egma-math,math_multiply_2_14,,5000,0.1,,,
George,1,multiplication-prompt2,4x6,24,Multiplication,"22,32,12",0.25,test_response,4x6,,Multiply the numbers.,,math,math,egma-math,math_multiply_4_6,,5000,0.1,,,
George,1,multiplication-prompt2,4x8,32,Multiplication,"34,28,40",0.25,test_response,4x8,,Multiply the numbers.,,math,math,egma-math,math_multiply_4_8,,5000,0.1,,,
George,1,multiplication-prompt2,5x7,35,Multiplication,"30,45,55",0.25,test_response,5x7,,Multiply the numbers.,,math,math,egma-math,math_multiply_5_7,,5000,0.2,,,
George,1,multiplication-prompt2,7x6,42,Multiplication,"24,44,32",0.25,test_response,7x6,,Multiply the numbers.,,math,math,egma-math,math_multiply_7_6,,5000,0.2,,,
George,1,multiplication-prompt2,3x13,39,Multiplication,"37,36,42",0.25,test_response,3x13,,Multiply the numbers.,,math,math,egma-math,math_multiply_3_13,,5000,0.2,,,
George,1,multiplication-prompt2,7x8,56,Multiplication,"57,65,54",0.25,test_response,7x8,,Multiply the numbers.,,math,math,egma-math,math_multiply_7_8,,5000,0.2,,,
George,1,multiplication-prompt2,21x4,84,Multiplication,"86,64,25",0.25,test_response,21x4,,Multiply the numbers.,,math,math,egma-math,math_multiply_21_4,,5000,0.2,,,
George,1,multiplication-prompt2,26x3,78,Multiplication,"68,76,88",0.25,test_response,26x3,,Multiply the numbers.,,math,math,egma-math,math_multiply_26_3,,5000,0.2,,,
George,1,multiplication-prompt2,8x9,72,Multiplication,"63,92,84",0.25,test_response,8x9,,Multiply the numbers.,,math,math,egma-math,math_multiply_8_9,,5000,0.2,,,
George,1,multiplication-prompt2,9x11,99,Multiplication,"89,91,96",0.25,test_response,9x11,,Multiply the numbers.,,math,math,egma-math,math_multiply_9_11,,5000,0.2,,,
George,1,multiplication-prompt2,10x7,70,Multiplication,"77,107,67",0.25,test_response,10x7,,Multiply the numbers.,,math,math,egma-math,math_multiply_10_7,,5000,0.2,,,
George,1,multiplication-prompt2,6x100,600,Multiplication,"106,500,900",0.25,test_response,6x100,,Multiply the numbers.,,math,math,egma-math,math_multiply_6_100,,5000,0.2,,,
George,1,multiplication-prompt2,10x48,480,Multiplication,"408,840,464",0.25,test_response,10x48,,Multiply the numbers.,,math,math,egma-math,math_multiply_10_48,,5000,0.2,,,
George,1,multiplication-prompt2,20x42,840,Multiplication,"820,860,880",0.25,test_response,20x42,,Multiply the numbers.,,math,math,egma-math,math_multiply_20_42,,5000,0.3,,,
George,1,multiplication-prompt2,7x23,161,Multiplication,"116,121,187",0.25,test_response,7x23,,Multiply the numbers.,,math,math,egma-math,math_multiply_7_23,,5000,0.3,,,
George,1,multiplication-prompt2,351x4,1404,Multiplication,"1414,1384,1435",0.25,test_response,351x4,,Multiply the numbers.,,math,math,egma-math,math_multiply_351_4,,5000,0.3,,,
George,1,multiplication-prompt2,346x10,3460,Multiplication,"356,3640,3046",0.25,test_response,346x10,,Multiply the numbers.,,math,math,egma-math,math_multiply_346_10,,5000,0.3,,,
George,1,multiplication-prompt2,45x9,405,Multiplication,"365,409,393",0.25,test_response,45x9,,Multiply the numbers.,,math,math,egma-math,math_multiply_45_9,,5000,0.3,,,
George,1,multiplication-prompt2,219x20,4380,Multiplication,"2190,4830,4240",0.25,test_response,219x20,,Multiply the numbers.,,math,math,egma-math,math_multiply_219_20,,5000,0.3,,,
Amy,2,math-intro2,,,instructions,,,instructions,math-intro2,,Here is another section. The first few are for practice.,,math,math,egma-math,,,,,,,
Amy,2,number-line-instruct1,slider-example,,instructions,,,instructions,number-line-instruct1,,Here is a number line. You can move the slider forward and backward along the line. Move the slider so it is in the right place to show where the number would fit. Make sure you look at the numbers at each end when deciding where to move the slider.,,math,math,egma-math,,,5000,,,,
Zach,2,number-line-slider-prompt1,"0,10",3,Number Line Slider,,0.1,practice_response,slider-3-10,,Move the line to mark the number.,,math,math,egma-math,,,5000,,,,
Zach,2,number-line-slider-prompt1,"0,10",6,Number Line Slider,,0.1,practice_response,slider-6-10,,Move the line to mark the number.,,math,math,egma-math,,,5000,,,,
Siegler,2,number-line-slider-prompt1,"0,10",1,Number Line Slider,,0.1,test_response,slider-1-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_1_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,10",2,Number Line Slider,,0.1,test_response,slider-2-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_2_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,10",4,Number Line Slider,,0.1,test_response,slider-4-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_4_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,10",5,Number Line Slider,,0.1,test_response,slider-5-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_5_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,10",7,Number Line Slider,,0.1,test_response,slider-7-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_7_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,10",8,Number Line Slider,,0.1,test_response,slider-8-10,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_8_10,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",50,Number Line Slider,,0.1,test_response,slider-50-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_50_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",30,Number Line Slider,,0.1,test_response,slider-30-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_30_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",98,Number Line Slider,,0.1,test_response,slider-98-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_98_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",7,Number Line Slider,,0.1,test_response,slider-7-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_7_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",25,Number Line Slider,,0.1,test_response,slider-25-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_25_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",67,Number Line Slider,,0.1,test_response,slider-67-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_67_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",33,Number Line Slider,,0.1,test_response,slider-33-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_33_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",79,Number Line Slider,,0.1,test_response,slider-79-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_79_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",14,Number Line Slider,,0.1,test_response,slider-14-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_14_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",42,Number Line Slider,,0.1,test_response,slider-42-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_42_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",59,Number Line Slider,,0.1,test_response,slider-59-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_59_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,100",71,Number Line Slider,,0.1,test_response,slider-71-100,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_71_100,,5000,-0.5,,,
Siegler,2,number-line-slider-prompt1,"0,1000",258,Number Line Slider,,0.1,test_response,slider-258-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_258_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",461,Number Line Slider,,0.1,test_response,slider-461-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_461_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",507,Number Line Slider,,0.1,test_response,slider-507-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_507_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",417,Number Line Slider,,0.1,test_response,slider-417-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_417_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",310,Number Line Slider,,0.1,test_response,slider-310-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_310_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",5,Number Line Slider,,0.1,test_response,slider-5-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_5_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",639,Number Line Slider,,0.1,test_response,slider-639-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_639_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",831,Number Line Slider,,0.1,test_response,slider-831-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_831_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",542,Number Line Slider,,0.1,test_response,slider-542-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_542_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",941,Number Line Slider,,0.1,test_response,slider-941-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_941_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",644,Number Line Slider,,0.1,test_response,slider-644-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_644_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1000",126,Number Line Slider,,0.1,test_response,slider-126-1000,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_126_1000,,5000,-0.2,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.1,Number Line Slider,,0.1,test_response,slider-0.1-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_01_1,,5000,0,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.45,Number Line Slider,,0.1,test_response,slider-0.45-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_045_1,,5000,0,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.34,Number Line Slider,,0.1,test_response,slider-0.34-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_034_1,,5000,0,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.75,Number Line Slider,,0.1,test_response,slider-0.75-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_075_1,,5000,0,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.9,Number Line Slider,,0.1,test_response,slider-0.9-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_09_1,,5000,0,,,
Siegler,2,number-line-slider-prompt1,"0,1",0.2,Number Line Slider,,0.1,test_response,slider-0.2-1,,Move the slider to the indicated number.,,math,math,egma-math,math_slider_02_1,,5000,0,,,
Amy,1,math-intro-fractions,,,instructions,,,instructions,math-intro-fractions,,In this section sometimes you will need to add and sometimes you will need to subtract. Be sure to notice the plus or minus sign. The first few are for practice.,,math,math,egma-math,,,,,,,
Zach,1,addition-prompt1,1/5+1/5,2/5,Fraction,"3/5,1/10,1/2",0.25,practice_response,1/5+1/5,,Add the numbers and choose the correct answer.,,math,math,egma-math,,,5000,,,,
Zach,1,subtraction-prompt1,2/4-1/4,1/4,Fraction,"3/4,2/4,3/5",0.25,practice_response,2/4-1/4,,Subtract the numbers and choose the correct answer.,,math,math,egma-math,,,5000,,,,
George,1,addition-prompt2,1/4+2/4,3/4,Fraction,"2/4,1,3/8",0.25,test_response,1/4+2/4,,Add the numbers.,,math,math,egma-math,math_fraction_14_24,,5000,0.5,,,
George,1,addition-prompt2,1/3+2/3,1,Fraction,"3,2,2/3",0.25,test_response,1/3+2/3,,Add the numbers.,,math,math,egma-math,math_fraction_13_23,,5000,0.5,,,
George,1,addition-prompt2,1/6+1/3,1/2,Fraction,"2/9,2/3,5/6",0.25,test_response,1/6+1/3,,Add the numbers.,,math,math,egma-math,math_fraction_16_13,,5000,0.5,,,
George,1,addition-prompt2,1/7+3/14,5/14,Fraction,"1/2,2/7,3/7",0.25,test_response,1/7+3/14,,Add the numbers.,,math,math,egma-math,math_fraction_17_314,,5000,0.5,,,
George,1,addition-prompt2,5/12+1/6,7/12,Fraction,"1/3,6/12,2/3",0.25,test_response,5/12+1/6,,Add the numbers.,,math,math,egma-math,math_fraction_512_16,,5000,0.5,,,
George,1,addition-prompt2,3/9+1/3,2/3,Fraction,"4/12,5/9,7/9",0.25,test_response,3/9+1/3,,Add the numbers.,,math,math,egma-math,math_fraction_39_13,,5000,0.5,,,
George,1,addition-prompt2,1/3+2/5,11/15,Fraction,"2/3,3/8,4/5",0.25,test_response,1/3+2/5,,Add the numbers.,,math,math,egma-math,math_fraction_13_25,,5000,0.5,,,
George,1,addition-prompt2,2/8+3/9,7/12,Fraction,"5/17,5/9,45/72",0.25,test_response,2/8+3/9,,Add the numbers.,,math,math,egma-math,math_fraction_28_39,,5000,0.5,,,
George,1,subtraction-prompt2,4/8-1/8,3/8,Fraction,"3,3/4,3/0",0.25,test_response,4/8-1/8,,Subtract the numbers.,,math,math,egma-math,math_fraction_48_18,,5000,0.6,,,
George,1,subtraction-prompt2,7/10-2/5,3/10,Fraction,"5/10,1/5,5/5",0.25,test_response,7/10-2/5,,Subtract the numbers.,,math,math,egma-math,math_fraction_710_25,,5000,0.6,,,
George,1,subtraction-prompt2,1/3-1/7,4/21,Fraction,"6/21,1/4,1/7",0.25,test_response,1/3-1/7,,Subtract the numbers.,,math,math,egma-math,math_fraction_13_17,,5000,0.6,,,
George,1,subtraction-prompt2,5/12-1/6,1/4,Fraction,"4/12,4/6,5/12",0.25,test_response,5/12-1/6,,Subtract the numbers.,,math,math,egma-math,math_fraction_512_16,,5000,0.6,,,
George,1,subtraction-prompt2,1/9-1/10,1/90,Fraction,"9/90,8/90,1/30",0.25,test_response,1/9-1/10,,Subtract the numbers.,,math,math,egma-math,math_fraction_19_110,,5000,0.6,,,
George,1,subtraction-prompt2,1/2-1/3,1/6,Fraction,"2/6,1/3,3/6",0.25,test_response,1/2-1/3,,Subtract the numbers.,,math,math,egma-math,math_fraction_12_13,,5000,0.6,,,
George,1,subtraction-prompt2,3/4-7/16,5/16,Fraction,"1/4,3/8,7/16",0.25,test_response,3/4-7/16,,Subtract the numbers.,,math,math,egma-math,math_fraction_34_7_16,,5000,0.6,,,
George,1,subtraction-prompt2,17/8-5/4,7/8,Fraction,"12/4,7/4,12/8",0.25,test_response,17/8-5/4,,Subtract the numbers.,,math,math,egma-math,math_fraction_178_54,,5000,0.6,,,
EGMA,3,math-instructions1-heavy,,,instructions,,,instructions,math-instructions1-heavy,,"In this game, you will play with numbers. Some questions might be easy for you and some might be hard. That is okay! Please try your best and take your time. Let’s get started!",,math,math,egma-math,,,,,,,
Amy,3,math-intro1-heavy,,,instructions,,,instructions,math-intro1-heavy,,It's time for the first number game! Let's practice.,,math,math,egma-math,,,,,,,
Zach,3,ns-number-identification-1,,1apple,Non-symbolic Number Identification,5apples,0.33,practice_response,ns-number-identification-1,,Choose the card that shows 1 apple.,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-identification-2,,2cars,Non-symbolic Number Identification,"6cars, 4cars",0.33,test_response,ns-number-identification-2,,Choose the card that shows 2 cars.,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-identification-5,,5apples,Non-symbolic Number Identification,"2apples, 7apples",0.33,test_response,ns-number-identification-5,,Choose the card that shows 5 apples.,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-identification-7,,7cars,Non-symbolic Number Identification,"3cars, 9cars",0.33,test_response,ns-number-identification-7,,Choose the card that shows 7 cars.,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-identification-10,,10apples,Non-symbolic Number Identification,"9apples, 8apples",0.33,test_response,ns-number-identification-10,,Choose the card that shows 10 apples.,,math,math,egma-math,,,5000,,,,
Amy,3,counting-intro,,,instructions,,,instructions,counting-intro,,"In this number game, you will say how many things are in the picture! Your teacher will press the button.",,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,3cars,Correct,Counting,"Correct,Incorrect",,test_response,counting-3,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-2,5apples,Correct,Counting,"Correct,Incorrect",,test_response,counting-5,,How many apples is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,7cars,Correct,Counting,"Correct,Incorrect",,test_response,counting-7,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-2,10apples,Correct,Counting,"Correct,Incorrect",,test_response,counting-4,,How many apples is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,9cars,Correct,Counting,"Correct,Incorrect",,test_response,counting-10,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Amy,3,counting-intro-afc,,,instructions,,,instructions,counting-intro-afc,,"This time, you will choose the button with the right number!",,math,math,egma-math,,,5000,,,,
Zach,3,counting-2,2apples,2,Counting AFC,8,0.33,practice_response,counting-afc-2,,How many apples is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,1car,1,Counting AFC,"4,6",0.33,test_response,counting-afc-1,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,4cars,4,Counting AFC,"1,2",0.33,test_response,counting-afc-4,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-2,6apples,6,Counting AFC,"5,9",0.33,test_response,counting-afc-6,,How many apples is this?,,math,math,egma-math,,,5000,,,,
Zach,3,counting-1,8cars,8,Counting AFC,"3,7",0.33,test_response,counting-afc-8,,How many cars is this?,,math,math,egma-math,,,5000,,,,
Amy,3,math-intro2-heavy,,,instructions,,,instructions,math-intro2-heavy,,It's time for the next number game! Let's practice.,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-comp-1,,2apples,Non-symbolic Number Comparison,1apple,0.5,practice_response,ns-num-comp-2,,Which card has more apples?,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-comp-2,,5cars,Non-symbolic Number Comparison,3cars,0.5,test_response,ns-num-comp-5,,Which card has more cars?,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-comp-1,,7apples,Non-symbolic Number Comparison,4apples,0.5,test_response,ns-num-comp-7,,Which card has more apples?,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-comp-1,,9apples,Non-symbolic Number Comparison,6apples,0.5,test_response,ns-num-comp-9,,Which card has more apples?,,math,math,egma-math,,,5000,,,,
Zach,3,ns-number-comp-2,,10cars,Non-symbolic Number Comparison,8cars,0.5,test_response,ns-num-comp-10,,Which card has more cars?,,math,math,egma-math,,,5000,,,,
Amy,3,math-intro2-heavy,,,instructions,,,instructions,math-intro2-heavy,,It's time for the next number game! Let's practice.,,math,math,egma-math,,,5000,,,,
EGMA,3,number-identification-1,1,1,Number Identification,"6,9,7",0.33,practice_response,num-ident-1,,Choose the 1.,0,math,math,egma-math,,,5000,,,,
Zach,3,number-identification-45,3,3,Number Identification,"6,2,11",0.33,test_response,num-ident-3,,Choose the 3.,,math,math,egma-math,math_identify_3,,5000,,,,
Zehra,3,number-identification-22,6,6,Number Identification,"9,15,5",0.25,test_response,num-ident-6,,Choose the 6.,,math,math,egma-math,math_identify_6,,5000,,,,
EGMA,3,number-identification-3,9,9,Number Identification,"0,8,3",0.25,test_response,num-ident-9,,Choose the 9.,,math,math,egma-math,math_identify_9,,5000,,,,
EGMA,3,number-identification-5,12,12,Number Identification,"6,11,21",0.25,test_response,num-ident-12,,Choose the number you hear.,4,math,math,egma-math,math_identify_12,,5000,,,,
Amy,3,math-intro2-heavy,,,instructions,,,instructions,math-intro2-heavy,,It's time for the next number game! Let's practice.,,math,math,egma-math,,,5000,,,,
EGMA,3,number-comparison-prompt2,"1,2",2,Number Comparison,1,0.5,practice_response,num-comp-2,,Which is larger?,,math,math,egma-math,,,5000,,,,
Zehra,3,number-comparison-prompt2,"6, 4",6,Number Comparison,4,0.5,test_response,num-comp-6,,Which is larger?,,math,math,egma-math,math_compare_6_4,,5000,,,,
EGMA,3,number-comparison-prompt2,"7, 5",8,Number Comparison,5,0.5,test_response,num-comp-8,,Which is larger?,23,math,math,egma-math,math_compare_7_5,,5000,,,,
EGMA,3,number-comparison-prompt2,"10, 12",12,Number Comparison,10,0.5,test_response,num-comp-12,,Which is larger?,22,math,math,egma-math,math_compare_10_12,,5000,,,,
EGMA,3,number-comparison-prompt2,"11, 24",24,Number Comparison,11,0.5,test_response,num-comp-24,,Which is larger?,24,math,math,egma-math,math_compare_11_24,,5000,,,,
Amy,3,math-intro2-heavy,,,instructions,,,instructions,math-intro2-heavy,,It's time for the next number game! Let's practice.,,math,math,egma-math,,,5000,,,,
George,3,addition-prompt1,1+1,2,Addition,"0,1,3",0.25,practice_response,1+1,,Add the numbers and choose the correct answer.,,math,math,egma-math,,,5000,,,,
Zach,3,addition-prompt1,2+2,4,Addition,"5,2,0",0.25,test_response,2+2,,Add the numbers and choose the correct answer.,,math,math,egma-math,math_add_2_2,,5000,,,,
EGMA,3,addition-prompt1,1+3,4,Addition,"5,6,2",0.25,test_response,1+3,,Add the numbers and choose the correct answer.,45,math,math,egma-math,math_add_1_3,,5000,,,,
EGMA,3,addition-prompt2,2+3,5,Addition,"7,6,4",0.25,test_response,2+3,,Add the numbers.,46,math,math,egma-math,math_add_2_3,,5000,,,,
EGMA,3,addition-prompt2,6+2,8,Addition,"9,7,12",0.25,test_response,6+2,,Add the numbers.,47,math,math,egma-math,math_add_6_2,,5000,,,,
